Serenade Of Water,A Melancholy Tribute To The Legend Of Zelda: Ocarina Of Time,TPR,6,True,0.431,0.0646,0,-19.171,1,0.0343,0.815,0.82,0.13,0.242,72.015,65290,3.0,2014-09-23
Favela,Partido Alto,Giulio Risi,4,True,0.603,0.581,7,-12.422,0,0.0297,0.468,0.929,0.0836,0.878,107.806,322027,4.0,2009-11-10
Caldonia,Frozen Alive!,Albert Collins,4,True,0.386,0.604,0,-15.035,1,0.0729,0.512,0.012,0.954,0.719,149.958,231227,4.0,1981-01-01
"String Quartet in E-Flat Major, Op. 58, No. 6, G. 247: III. Allegro giusto e sostenuto","Boccherini: String Quartets, Op. 58","Luigi Boccherini, Revolutionary Drawing Room",10,True,0.47,0.0974,10,-21.951,1,0.0504,0.901,0.01,0.11,0.279,141.051,435240,4.0,1992-01-01
Variation 1: Poco più mosso,Rachmaninov: Transcriptions for Orchestra,"Sergei Rachmaninoff, C. Dumbraveanu",5,True,0.123,0.0203,2,-32.652,0,0.0361,0.961,0.943,0.106,0.111,96.449,57627,4.0,1994-02-01
"Piano Concerto No. 2 in D Minor, Op. 40, MWV O 11: III. Finale. Presto scherzando",Mendelssohn: Piano Concertos Nos. 1 & 2,"Felix Mendelssohn, Murray Perahia",6,True,0.412,0.191,2,-20.881,1,0.0369,0.989,0.897,0.131,0.4,94.454,409880,3.0,1975-01-01
"Dornroschen: Prelude Scene 1: Arrival of the Fairies: Seht dorf, vom Morgenwind getragen (The Messenger, 12 Fairies)",Humperdinck: Dornroschen,"Engelbert Humperdinck, Brigitte Fassbaender",4,True,0.173,0.236,0,-18.423,1,0.0616,0.951,0.39,0.25,0.0697,177.679,69600,4.0,2011-01-04
Tongs of Love,Plays Love Songs,Burnt Friedman,5,True,0.52,0.259,7,-21.347,1,0.523,0.241,0.0,0.366,0.376,96.721,457573,3.0,2000-01-01
Rally,Shower The People You Love With Gold,Western Civ,8,True,0.42,0.722,5,-7.239,0,0.0341,0.0096,0.0814,0.17,0.486,126.215,213867,4.0,2009-04-02
Rip That Thing,Implantology,Implant,3,True,0.51,0.952,8,-4.496,1,0.0504,0.0,0.902,0.545,0.36,134.991,187347,4.0,2009-09-29
"Keyboard Sonata in G Minor, K.43/L.40/P.133","Scarlatti: Complete Keyboard Sonatas, Vol. 15","Domenico Scarlatti, Orion Weiss",17,True,0.417,0.28,7,-20.439,0,0.0477,0.992,0.807,0.252,0.795,165.464,194533,3.0,2014-10-07
The Greatest Show,The Greatest Showman (Original Motion Picture Soundtrack),"Hugh Jackman, Keala Settle",1,True,0.417,0.824,11,-7.36,0,0.105,0.0002,0.0545,0.0725,0.4,157.92,302147,4.0,2017-12-08
Si La Noche Hace Oscura,While my Cat Gently Snoozes,Dwschorale,4,True,0.337,0.14,9,-11.186,0,0.0357,0.939,0.0002,0.11,0.132,101.618,144498,4.0,2011-02-16
Manana,Music World,"Randy Mead, David Michael",14,True,0.299,0.311,5,-12.351,1,0.0384,0.876,0.733,0.121,0.562,90.966,199800,3.0,2005-04-14
"Reverie in B Major, Op. 86","Bowen, Y.: Piano Works, Vol. 1 - Piano Sonata No. 6 / 24 Preludes / Reverie in B Major","York Bowen, Joop Celis",28,True,0.211,0.0217,11,-28.048,1,0.0515,0.994,0.893,0.0957,0.0492,68.709,317160,3.0,2005-02-01
Teeth Marks,We Were Young And Needed The Money,Idaho,2,True,0.372,0.767,4,-8.469,1,0.049,0.0089,0.074,0.124,0.439,96.824,230507,4.0,2002-01-01
"Der Messias, HWV 56: For unto us (Chorus)",Handel: Messiah,"George Frideric Handel, Joan Rodgers",12,True,0.411,0.177,6,-20.301,1,0.0336,0.95,0.0017,0.118,0.648,107.017,234360,4.0,1991-01-01
Heartbroke,Country Gentleman: The Best Of Ricky Skaggs,Ricky Skaggs,5,True,0.748,0.625,2,-8.069,1,0.0281,0.0998,0.0,0.246,0.851,96.339,195960,4.0,1981-01-01
Mona Lisa,Moon River,"""Dan Gibsons Solitudes""",10,True,0.378,0.125,3,-20.681,1,0.0391,0.963,0.213,0.483,0.139,112.558,211400,4.0,2013-01-01
Flower Power,Optimism 2,iCizzle,5,True,0.657,0.55,5,-13.842,0,0.281,0.018,0.245,0.241,0.964,179.904,138666,4.0,1970-01-01
My Iron Lung,VSQ Performs Radiohead: Enigmatic,Vitamin String Quartet,3,True,0.311,0.105,0,-12.889,1,0.0434,0.974,0.539,0.188,0.149,116.056,257693,4.0,2003-07-01
Can't Let It Go feat. Sugar,JUBILATION E. P.,"Kaien, Sugar",2,True,0.6,0.827,2,-4.604,1,0.0346,0.146,0.0,0.124,0.418,128.004,243213,4.0,2016-10-05
Future,Rapture Drill,Wayne Graham,12,True,0.677,0.41,5,-15.506,0,0.0265,0.663,0.0164,0.109,0.447,107.074,239330,4.0,2014-05-28
Katydids - Peace Negotiator Remix,June,"Swan Dive, Peace Negotiator",15,True,0.596,0.905,11,-8.415,1,0.0462,0.0707,0.0174,0.0484,0.572,129.272,275493,4.0,2002-07-09
Storage Shed - Cool Specs,UglyDolls (Original Motion Picture Score),Christopher Lennertz,9,True,0.489,0.179,5,-15.36,1,0.0609,0.753,0.149,0.103,0.136,95.29,73120,4.0,2019-08-23
Bug A Boo,Bug A Boo,Joe Stone,1,True,0.608,0.952,8,-4.296,0,0.0506,0.058,0.0,0.508,0.564,122.132,185558,4.0,2019-01-25
My Left Foot,Inherence,"Timucin Sahin Quintet, Timuçin Şahin",2,True,0.428,0.598,1,-11.719,1,0.0611,0.0782,0.905,0.365,0.673,81.794,606053,4.0,2013-01-16
And Then I'm Gone,Tippin Point,The Cringe,12,True,0.477,0.584,7,-5.969,0,0.0256,0.052,0.0005,0.112,0.297,148.364,194840,4.0,2007-02-20
Dead Space,Voices,Able Baker Fox,9,True,0.54,0.953,4,-5.967,0,0.0389,0.0031,0.0908,0.303,0.826,140.017,180867,4.0,2008-01-29
Desert People,Unborn Child,Seals and Crofts,2,True,0.711,0.569,9,-9.387,1,0.0267,0.09,0.0007,0.202,0.507,97.925,210001,4.0,1974-01-01
All the Fakes Must Die - Noiz Zilenth Remix,Drag You to Hell (Deluxe Edition),Alien Vampires,3,True,0.464,0.999,6,-5.272,1,0.156,0.0,0.932,0.199,0.0371,144.981,343267,4.0,2015-11-21
Glitch It,Disco Nature,Paul J Weston,5,True,0.81,0.618,9,-12.358,0,0.064,0.0,0.645,0.0825,0.786,127.941,134062,4.0,2020-04-04
What Is Christmas?,The Lost Christmas Eve,Trans-Siberian Orchestra,13,True,0.487,0.759,0,-3.799,1,0.0359,0.212,0.0,0.14,0.271,137.94,171120,4.0,2004-10-12
The Power of Love - Radio Edit,All The Way... A Decade Of Song,Céline Dion,1,True,0.534,0.512,8,-8.933,1,0.03,0.393,0.0004,0.252,0.22,140.068,286560,4.0,1999-11-16
Love You Too Late,Love You Too Late (Live at Joe's),Cole Swindell,2,True,0.541,0.77,9,-5.526,0,0.039,0.001,0.0,0.178,0.575,113.941,203893,4.0,2019-08-02
Pagodes,Debussy Rediscovered: Premiere Orchestral Recordings,"Claude Debussy, San Francisco Ballet Orchestra",14,True,0.0941,0.106,3,-20.775,0,0.0367,0.982,0.858,0.104,0.0385,80.265,335560,4.0,2008-09-02
Out to Lunch,Land of Make Believe,"Kidz In The Hall, The Kid Daytona",4,True,0.928,0.688,1,-7.756,1,0.292,0.0515,0.0,0.325,0.919,103.032,219023,4.0,2010-03-09
Chandelier - Live from The Village,Spotify Sessions,Sia,5,True,0.448,0.336,11,-7.706,1,0.0336,0.967,0.0,0.11,0.372,81.568,237333,4.0,2016-04-13
Touching Sky,Uluru,"""Tony OConnor""",7,True,0.297,0.0486,8,-22.971,0,0.0374,0.99,0.881,0.0994,0.0396,74.894,335867,4.0,1994-01-01
Down Down Bonus,Eras,Mellow Jeremy,9,True,0.652,0.801,8,-5.078,1,0.0553,0.588,0.948,0.119,0.765,125.991,282857,4.0,2016-04-07
No Vacancy,Riddim Rider Volume. 1 :No Vacancy,"Sugar Minott, Louie Culture",4,True,0.794,0.787,5,-3.172,1,0.157,0.235,0.0,0.265,0.783,147.82,214733,4.0,2001-01-01
Drunk Outdoors,Up and Rolling,North Mississippi Allstars,4,True,0.7,0.626,1,-7.055,1,0.0283,0.107,0.0011,0.0928,0.761,154.04,217707,4.0,2019-10-04
Of Fire & Soul,Ov Fire & Soul,Black Empire,10,True,0.428,0.962,1,-5.159,1,0.0486,0.0,0.0011,0.303,0.145,132.04,418331,4.0,2018-03-01
One Way Ticket (Akmude Sallam Pt.2),Post Euphoria (Vol. 1 & 2) Deluxe,ECID,12,True,0.636,0.762,7,-9.492,1,0.362,0.0093,0.0,0.287,0.612,99.706,221547,4.0,2013-11-26
Face of Time,Trusting the Angels,Jason Upton,5,True,0.373,0.299,10,-10.785,1,0.0278,0.497,0.0037,0.165,0.193,141.892,301933,4.0,2004-11-10
EDDA: Ragnaroek,Edda,"Anonymous\xa0, Elizabeth Gaver",9,True,0.256,0.0254,7,-32.256,0,0.0471,0.841,0.943,0.29,0.175,88.371,88467,4.0,1999-01-05
Then He Kissed Me [The Crystals],"LIVE [at the Echo - October 6th, 2006]",Asobi Seksu,12,True,0.201,0.915,1,-6.481,0,0.0826,0.0001,0.0,0.341,0.148,159.888,181520,4.0,2006-10-13
"Jose: Sonata, Allegro Moderato","Una Leyenda - Spanish Guitar Music Of Joaquin Rodrigo, Francisco Tarrega, Antonio Jose, Miguel Llobet &amp; Moreno-Torroba",Gerard Cousins,11,True,0.306,0.0489,4,-25.814,0,0.0619,0.991,0.905,0.107,0.136,76.189,474480,4.0,2005-08-25
Wild Mustang (feat. Becky G) - Mike Cervello Remix,Wild Mustang (Remixes) [feat. Becky G],"Yellow Claw, Cesqeaux",1,True,0.859,0.759,11,-3.335,0,0.148,0.126,0.0094,0.0809,0.402,127.992,242170,4.0,2015-10-07
No Solution,Slow Death,Exodia,13,True,0.478,0.992,6,-4.175,1,0.122,0.0,0.117,0.149,0.243,95.045,290453,4.0,2012-01-01
Carrion Crow,The Ravages,Andrew Iafrate,6,True,0.637,0.407,5,-11.778,1,0.0449,0.0039,0.0279,0.11,0.178,125.002,229200,4.0,2007-01-01
Il trovatore: Timor di me? - D'amor sull'ali rosee,Verdi & Puccini Arias,"Giuseppe Verdi, Salvadore Cammarano",2,True,0.138,0.0202,8,-30.825,1,0.0572,0.949,0.0,0.0596,0.0358,79.51,309000,4.0,1984-01-24
Otria,Sand Dancer,"Andy Scott, Dave Hassell",13,True,0.444,0.218,3,-10.922,1,0.0435,0.95,0.773,0.103,0.152,153.187,263240,3.0,2005-01-01
Make This Right,Hangman,Worth Taking,8,True,0.585,0.792,11,-4.741,0,0.0439,0.0004,0.0002,0.13,0.534,100.021,158700,4.0,2016-02-12
2 Live Is Here,Real One,2 LIVE CREW,2,True,0.836,0.881,7,-5.865,1,0.229,0.0017,0.0039,0.0506,0.749,136.282,219307,4.0,1998-04-07
The 15,Perichoresis,Secret Chiefs 3: Ishraqiyun,1,True,0.408,0.534,6,-10.963,1,0.0765,0.715,0.952,0.153,0.843,111.931,251160,4.0,2014-11-11
WOLF,Wolf,"Tyler, The Creator",1,True,0.426,0.303,1,-11.52,0,0.0787,0.316,0.008,0.411,0.383,139.042,109893,4.0,2013-04-01
Putyahandzup,Bombed in the Blunt Shelter,Juan Rios,2,True,0.809,0.51,9,-9.297,0,0.211,0.516,0.808,0.312,0.493,83.125,81000,4.0,2018-05-28
Noreste,Beets 3,Birocratic,5,True,0.706,0.483,10,-7.082,0,0.0472,0.177,0.798,0.235,0.276,93.986,159250,4.0,2015-05-04
Colorado Trail,Colorado Cowboy,Rick Devin,1,True,0.623,0.209,1,-16.87,1,0.0363,0.752,0.0195,0.0526,0.502,117.896,182857,4.0,2000-02-28
Tomorrow Never Knows - 'The First Chapter' - 27/02/08,For Ever More - Live at London Shepherd's Bush Empire 2008,The Mission,1,True,0.33,0.967,2,-5.715,1,0.0944,0.0718,0.034,0.827,0.225,136.206,186813,4.0,2018-03-30
The Dragon's Breath,The Celtic Book Of Days,David Arkenstone,14,True,0.0939,0.237,4,-12.74,0,0.0359,0.678,0.0038,0.186,0.0897,69.309,208160,3.0,1998-02-01
Bid Adieu,"But Yesterday is Not Today: The American Art Song, 1927-1972","Israel Citkowitz, Bethany Beardslee",14,True,0.36,0.116,9,-23.34,1,0.0888,0.994,0.0016,0.268,0.16,185.802,125973,4.0,1996-01-01
Six Epigraphes Antiques: V. Pour l'Egyptienne,Debussy Rediscovered: Premiere Orchestral Recordings,"Claude Debussy, San Francisco Ballet Orchestra",5,True,0.154,0.017,11,-32.255,1,0.0421,0.924,0.838,0.099,0.0372,139.267,212240,3.0,2008-09-02
Quito,We Shall All Be Healed,The Mountain Goats,10,True,0.495,0.496,4,-5.24,1,0.0268,0.0043,0.0001,0.18,0.469,129.967,123760,4.0,2004-02-02
Battles,Battles,"Steady Wells, Twinsmith",1,True,0.578,0.665,2,-6.183,1,0.0292,0.0557,0.0022,0.14,0.335,81.991,242484,4.0,2020-07-24
"Toussaint Grey, First In Life and Death",The Reluctant Graveyard,jeremy messersmith,4,True,0.554,0.305,7,-10.245,1,0.0285,0.788,0.0,0.0952,0.236,107.687,141653,4.0,2010-05-04
Walkin',Super Rare Electric Blues '60s Era,Charlie Lucas Combo,23,True,0.589,0.935,2,-7.116,1,0.0382,0.662,0.92,0.296,0.929,95.83,127853,4.0,2014-08-19
Jungle moon,Beginning of a Journey,Yumi Kurosawa,1,True,0.61,0.285,0,-23.914,1,0.0524,0.919,0.956,0.146,0.139,120.011,227133,4.0,2009-01-01
Iceland,Woke,SwuM,12,True,0.629,0.765,0,-5.79,1,0.0415,0.439,0.516,0.146,0.0728,120.04,128052,4.0,2016-08-10
All By Myself,Sentimental Songs,Wang Chieh,14,True,0.361,0.257,7,-14.372,0,0.0303,0.0861,0.525,0.11,0.0543,124.694,293333,4.0,2019-10-18
Wind In The Trees,Spirit Wind,David Arkenstone,9,True,0.218,0.215,4,-21.916,0,0.0416,0.892,0.0135,0.487,0.0945,138.3,191467,4.0,1997-02-25
"Molly Malone, The Cat's Perspective/Planxty Hewlett",Whiskers in the Jar: Irish Songs for Cat Lovers,"""Marc Gunn & the Dubliners Tabby Cats""",2,True,0.642,0.373,2,-12.438,1,0.0331,0.867,0.0032,0.128,0.554,85.411,232853,3.0,2008-01-01
Victory,Victory,Do Or Die,1,True,0.756,0.846,5,-2.751,1,0.176,0.129,0.0,0.102,0.436,167.999,185000,4.0,2000-09-27
The Right Thing,new shoes,craig schumacher,6,True,0.553,0.65,4,-9.709,1,0.169,0.0228,0.596,0.128,0.606,176.803,396587,4.0,2005-01-01
Can't Stop My Heart,Tight Rope,Brooks & Dunn,5,True,0.63,0.689,4,-7.119,0,0.0272,0.126,0.0,0.0698,0.415,108.869,259000,3.0,1999-09-21
No Longer An Orphan,Rambler's Call,"Joe Mullins, Radio Ramblers",5,True,0.618,0.762,9,-6.066,1,0.0281,0.45,0.0004,0.393,0.722,127.778,171973,4.0,2010-03-30
"Everybody, Everybody",Homestar Runner Original Soundtrack Volume 1,Strong Bad,1,True,0.666,0.727,0,-5.057,1,0.0393,0.729,0.182,0.389,0.765,126.05,24908,4.0,2020-04-10
Muddy Waters Talking (Live),Muddy Wolf At Red Rocks (Live),Joe Bonamassa,2,True,0.493,0.557,10,-15.696,0,0.295,0.893,0.0,0.175,0.339,94.896,64656,3.0,2015-03-24
Strange Angels,Strange Angels: In Flight with Elmore James,"Shelby Lynne, Allison Moorer",8,True,0.28,0.709,5,-7.705,1,0.101,0.417,0.0698,0.163,0.297,75.772,242000,4.0,2018-01-26
Nebulosa,Maryam (Official),Saurom,2,True,0.462,0.955,4,-4.967,0,0.0654,0.0001,0.0,0.347,0.198,99.989,216267,4.0,2010-03-01
Minimal Dogma,Neurospora,Giorgio Presti,2,True,0.321,0.0199,8,-37.516,1,0.285,0.408,0.0006,0.111,0.213,161.432,67720,4.0,2017-09-01
Wild Girl,Unified Folk Theory,The Giving Tree Band,1,True,0.492,0.641,0,-10.236,1,0.0518,0.63,0.0,0.11,0.965,150.628,104307,4.0,2008-04-01
Start Over Again,If I Had Just One Wish...,Alder,5,True,0.32,0.158,2,-13.594,1,0.0365,0.938,0.0001,0.105,0.183,92.659,248750,4.0,2011-04-01
Dasailor,Guachass,Guachass,8,True,0.373,0.891,11,-5.426,1,0.084,0.0031,0.0,0.12,0.618,139.155,145387,4.0,2008-09-20
Absurda realidad,Casi nunca llueve,Dikers,1,True,0.392,0.928,8,-4.235,1,0.0878,0.0,0.0,0.19,0.365,165.192,203453,4.0,2012-03-02
First 2,Move With The Walls,Verbal Kent,1,True,0.707,0.952,1,-3.952,1,0.197,0.113,0.0,0.064,0.551,94.05,76667,4.0,2006-11-02
Nite Klub,Darrin's Coconut Ass: Live,Goldfinger,4,True,0.464,0.933,9,-6.559,1,0.0378,0.0018,0.0005,0.156,0.581,97.983,174533,4.0,1999-01-01
Movin Backwards,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,5,True,0.68,0.587,5,-6.253,1,0.303,0.346,0.0001,0.0806,0.726,89.068,281613,4.0,2016-11-11
Empress Of Wyoming,Saratoga,The Hollyfelds,1,True,0.623,0.544,0,-6.403,1,0.0348,0.105,0.0,0.133,0.558,112.103,200960,3.0,2008-01-01
Cult of Personality,Cult of Personality,"Gears, Corey Glover",1,True,0.448,0.883,0,-6.4,1,0.113,0.0043,0.0004,0.257,0.341,88.968,277195,4.0,2019-10-14
You Are Too,Hannah & Mariah Dancing,Hannah & Mariah Dancing,8,True,0.325,0.404,2,-6.596,1,0.0295,0.742,0.0,0.11,0.699,172.532,142480,4.0,2006-01-01
Tribulations - Remastered,"I'm Gonna Live Anyhow Until I Die: Alan Lomax’s ""Southern Journey,"" 1959–1960",E.C. Ball,4,True,0.314,0.137,5,-17.455,1,0.0366,0.75,0.0,0.126,0.233,169.9,170093,4.0,2011-01-25
Goddamn Fantastic,Seal the Deal,The Last Vegas,2,True,0.174,0.918,0,-7.651,1,0.062,0.0001,0.0001,0.0686,0.499,184.693,212786,4.0,2006-04-10
Sigo Queriéndote Igual,La Gardela,Nelly Omar,2,True,0.573,0.356,7,-9.162,0,0.0466,0.689,0.0,0.451,0.631,122.588,145707,4.0,2005-09-27
Are You Sure,"All Time American Hits and More, Vol. 1",The Allisons,4,True,0.382,0.448,7,-11.696,1,0.0297,0.763,0.0,0.435,0.841,167.679,127303,4.0,2012-09-27
Stornelli a Saltarello,Trio Rouge,Trio Rouge,8,True,0.846,0.252,0,-15.323,1,0.441,0.962,0.0055,0.06,0.62,93.629,115747,4.0,2005-03-31
Cosmic Lullaby,The Future Is My Melody,Fous De La Mer,11,True,0.715,0.414,5,-12.14,0,0.0489,0.66,0.134,0.126,0.392,115.982,272640,4.0,2003-08-24
"Piano Sonata in A-Flat Major, Op. 141: III. Allegro","Ries: Complete Piano Sonatas and Sonatinas, Vol. 4","Ferdinand Ries, Susan Kagan",6,True,0.408,0.174,8,-20.963,1,0.0375,0.991,0.899,0.101,0.197,105.901,474440,4.0,2010-12-14
Disenchanted,The Black Parade / Living with Ghosts (The 10th Anniversary Edition),My Chemical Romance,12,True,0.343,0.692,2,-3.926,1,0.0355,0.0022,0.0,0.112,0.153,174.07,295000,4.0,2016-09-23
Support Endor,Nautilus the EP,Nautilus,7,True,0.342,0.799,11,-7.756,0,0.111,0.0001,0.87,0.108,0.355,130.189,326870,4.0,2017-05-24
Downward,Joy in the Wild Unknown,Ripe,4,True,0.729,0.641,1,-5.871,1,0.038,0.15,0.0,0.114,0.714,120.002,224412,4.0,2018-04-06
Uuh Wa Wa,Krunk & Disorderlee (2000 Sikks),Guttafamm,7,True,0.722,0.574,9,-6.383,0,0.394,0.175,0.0,0.681,0.567,148.057,367613,4.0,2006-01-01
Hey 'Tite Fille,Ça C'est Bon!,"""LAngélus""",13,True,0.422,0.865,2,-4.693,1,0.0981,0.384,0.0002,0.37,0.729,186.818,163987,4.0,2006-01-01
That Which Wasn't Said,Owen,Owen,1,True,0.587,0.507,2,-14.554,1,0.0404,0.187,0.963,0.0538,0.394,94.126,131000,3.0,2001-01-01
Want You with Me,"Reggae Hits, Vol. 27",Lukie D,16,True,0.668,0.622,5,-10.302,1,0.106,0.619,0.0,0.283,0.957,75.346,199680,4.0,2000-01-01
Pilot's Song,"Rain, Wind and Speed",Neal Casal,10,True,0.507,0.217,4,-17.303,1,0.0308,0.631,0.0001,0.121,0.587,134.754,258880,4.0,1996-01-01
Healer - House Mix,Global Underground: TWENTY (Digital Sampler),Bushwacka!,26,True,0.579,0.67,1,-10.49,0,0.0323,0.151,0.623,0.0891,0.464,127.276,480020,4.0,2016-10-28
All These Bands (feat. Tory Lanez),TrapStar Turnt PopStar,"PnB Rock, Tory Lanez",3,True,0.715,0.788,11,-4.529,1,0.246,0.0329,0.0,0.162,0.643,157.958,184328,3.0,2019-05-02
Wild Honey,Wild Honey EP,Kris Hitchcock & Small Town Son,1,True,0.578,0.846,2,-4.448,1,0.0374,0.0024,0.0001,0.0449,0.632,103.005,205507,4.0,2012-06-01
5 Pieces in D Major: Allemende,"Couperin, L.: Tombeau De M. De Blancrocher / Preludes","Louis Couperin, Glen Wilson",2,True,0.235,0.097,1,-21.602,1,0.036,0.931,0.52,0.0749,0.435,105.287,253453,4.0,2003-04-14
Two a Day,Current Situations,Byron Bank,4,True,0.759,0.876,7,-5.017,1,0.26,0.0188,0.0,0.0908,0.842,148.016,199910,4.0,2017-03-28
Airglow,Airglow,Laszlo,1,True,0.688,0.867,10,-4.046,0,0.0658,0.0046,0.778,0.309,0.541,123.006,238430,4.0,2016-08-29
Watermelon Man,Poncho At Montreux,Poncho Sanchez,8,True,0.67,0.554,5,-11.825,1,0.042,0.27,0.0002,0.716,0.764,125.917,365427,4.0,2004-11-16
見せかけのラブソング,Crying End Roll,Indigo la End,2,True,0.724,0.834,2,-5.741,0,0.0283,0.0179,0.0015,0.115,0.782,129.014,256187,4.0,2017-07-12
She Gon' Hate This feat. E-40,So Cold,Jay Tee,2,True,0.802,0.889,10,-3.585,0,0.205,0.338,0.0,0.0967,0.617,86.575,332533,4.0,2001-01-01
Bust Out Brigade,Kick Ass 2,The Go! Team,8,True,0.486,0.931,5,-4.78,0,0.0447,0.0003,0.832,0.46,0.789,93.067,163280,4.0,2013-08-13
California Blues,Heaven's Got the Blues,Dale Willams,10,True,0.62,0.397,0,-12.568,1,0.0291,0.831,0.457,0.472,0.16,120.26,393960,4.0,2013-01-01
So Far,So Far,ambinate,2,True,0.669,0.438,5,-10.418,0,0.0369,0.0532,0.785,0.099,0.317,89.041,256040,4.0,2016-04-25
"Christus factus est, WAB 11 (arr. S. Cox for 2 trumpets and 3 trombones)","Music for Brass Septet, Vol. 1","Anton Bruckner, Simon Cox",18,True,0.156,0.0185,2,-22.1,0,0.04,0.99,0.941,0.138,0.0336,64.173,253333,3.0,2014-08-05
Time Has Come Today,The Time Has Come,The Chambers Brothers,10,True,0.384,0.606,2,-14.532,1,0.123,0.226,0.139,0.0727,0.273,128.282,662040,4.0,1967-01-01
Peculiarly You,Sirena,Cousteau,4,True,0.393,0.353,11,-9.029,0,0.0293,0.565,0.0211,0.109,0.0793,117.57,341200,4.0,2002-07-09
Nobody Can Ever Murder Love (English and French),Global Heartbeat,The Portraits,6,True,0.39,0.235,10,-9.626,1,0.0328,0.812,0.0,0.109,0.28,174.919,201933,3.0,2017-03-31
Raw As Ever,Full Scale,Showbiz & A.G.,10,True,0.695,0.714,5,-6.78,0,0.52,0.101,0.0,0.229,0.772,173.86,142067,4.0,1998-05-24
Scenic Pastures,Curse of the Loaf,Archers Of Loaf,21,True,0.499,0.92,9,-7.756,1,0.0363,0.003,0.62,0.465,0.475,125.516,167107,4.0,2015-07-07
(Our) Love Is Here To Stay,Let's Get Away From It All,Jennifer Trainor,14,True,0.518,0.273,10,-14.303,1,0.0551,0.581,0.0,0.121,0.627,143.578,179760,4.0,2002-01-01
Vai Figlio Vai,Balla Balla - the very best,Francesco Napoli,14,True,0.568,0.699,7,-6.957,1,0.0432,0.0993,0.0,0.329,0.515,77.38,236533,4.0,2005-05-31
I Pulled My Helmet Off (I'm Going To Lover Her),Timeless,Zolar X,11,True,0.354,0.937,11,-3.219,0,0.072,0.122,0.0,0.486,0.356,99.146,220067,4.0,2004-08-16
"Concerto Grosso in B-Flat Major, Op. 3, No. 5: II. Allegro","Geminiani: Concerti Grossi, Vol. 2","Francesco Geminiani, Capella Istropolitana",2,True,0.349,0.19,10,-14.992,1,0.046,0.814,0.486,0.0992,0.444,118.253,131893,4.0,1998-08-21
Short Ride In A Fast Machine,Contemporaries,Northwestern University Symphonic Wind Ensemble,1,True,0.449,0.389,4,-17.402,0,0.127,0.865,0.526,0.152,0.154,148.642,252760,3.0,2005-05-05
To Return,This Type Of Thinking (Could Do Us In),Chevelle,9,True,0.316,0.675,10,-5.904,1,0.0516,0.0037,0.0,0.129,0.254,115.567,222027,4.0,2004-09-21
"You Are the Saint, I Am the Sinner",In The Heart Of The Young,Winger,10,True,0.537,0.877,8,-9.092,1,0.0771,0.0007,0.0,0.925,0.471,114.501,215000,4.0,1990-07-20
Autofocus,Auto Focus,Stylex,10,True,0.405,0.769,9,-7.57,0,0.0388,0.0,0.0055,0.0827,0.508,142.104,279227,4.0,2003-03-03
Haller,Sucksess,Slick Idiot,13,True,0.359,0.992,11,-7.307,0,0.454,0.0004,0.112,0.369,0.0716,108.291,115867,1.0,2009-10-04
Asian Jake Paul - Instrumental,Asian Jake Paul,iDubbbz,2,True,0.896,0.935,6,-8.795,0,0.237,0.011,0.558,0.83,0.534,131.935,180000,4.0,2017-10-03
Spit It Out - Hyper Version,Slipknot (10th Anniversary Edition),Slipknot,18,True,0.339,0.992,7,-3.612,1,0.089,0.0012,0.0,0.0645,0.507,149.766,144707,4.0,2009-09-09
"Ey, Sarviravon",Eurasians Unity,Eurasians Unity,5,True,0.293,0.0503,6,-23.39,1,0.0391,0.976,0.0,0.0947,0.0808,122.919,399840,4.0,2018-06-15
Let Me Fly,Acoustic Eclectic,Ken Whiteley,1,True,0.598,0.578,7,-7.689,1,0.0267,0.467,0.0,0.103,0.625,103.967,175960,4.0,1996-08-01
Stormy Weather,Les Années Bechet,Sidney Bechet,16,True,0.683,0.351,8,-11.411,1,0.0429,0.892,0.682,0.0735,0.937,112.16,159573,4.0,1997-05-06
Je chante,Mes premières chansons,Georges Hamel,7,True,0.755,0.588,9,-9.781,1,0.0352,0.611,0.0,0.073,0.961,115.762,175973,4.0,1995-01-01
Jingle Bells,A Very Maysa Christmas,Maysa,2,True,0.641,0.487,11,-9.609,1,0.0286,0.578,0.0,0.114,0.654,89.035,227870,4.0,2014-10-27
Intro,Lush,Snail Mail,1,True,0.232,0.161,0,-12.772,1,0.0322,0.982,0.961,0.0885,0.0777,83.282,72920,3.0,2018-06-08
Yearlings in the Canebreak,Best of Bluegrass,Pine Tree String Band,5,True,0.666,0.6,9,-9.222,1,0.0474,0.87,0.765,0.0515,0.871,120.843,231320,4.0,2004-09-07
Kombucha (feat. DJ Zo),The Rollout Mixtape,"YEAR OF THE OX, DJ Zo",6,True,0.707,0.903,8,-4.823,1,0.338,0.0656,0.0,0.0263,0.721,83.412,149177,4.0,2020-04-03
Cinely,Polib Si Dedu,Wohnout,4,True,0.406,0.824,6,-3.56,1,0.0437,0.0002,0.0006,0.0718,0.355,89.919,293320,4.0,2006-09-11
Mia Bella,BQE,Larry John McNally,4,True,0.403,0.181,0,-15.811,1,0.0284,0.786,0.929,0.089,0.14,107.827,171707,3.0,2009-01-01
Take Your Breath,C O D A,Distro,7,True,0.767,0.904,1,-3.618,1,0.0441,0.0073,0.265,0.0293,0.384,129.979,270129,4.0,2018-12-18
